Region label,Raw Surface label,Region name,Hemi,Centroid R,Centroid A,Centroid S,DK Region Name,DK Overlap Ratio,AAL Region Name,AAL Overlap Ratio,HarvardOxford Region Name,HarvardOxford Overlap Ratio,MICCAI Region Name,MICCAI Overlap Ratio,BN Region Name,BN Overlap Ratio,Glasser Region Name,Glasser Overlap Ratio,Schaefer200 Region Name,Schaefer200 Overlap Ratio,Schaefer400 Region Name,Schaefer400 Overlap Ratio,Yeo7 Region Name,Yeo7 Overlap Ratio,Yeo17 Region Name,Yeo17 Overlap Ratio,lobe,info
2961,4170580,lh__superiorparietal__29,Left,-34,-49,48,lh_superiorparietal,1,Parietal_Inf_L,0.99408284,Superior Parietal Lobule_Left,1.0,Left_SPL,0.976331361,L_A5l,0.917159763,L_AIP_ROI,0.99408284,7Networks_LH_DorsAttn_Post_6,0.940828402,7Networks_LH_DorsAttn_Post_12,0.485207101,Left Dorsal Attention,0.917159763,Left Dorsal Attention A,0.526627219,Parietal,
2962,5987080,lh__superiorparietal__30,Left,-9,-63,54,lh_superiorparietal,1,Precuneus_L,0.972972973,Precuneous Cortex_Left,0.666666667,Left_PCu,0.36036036,L_A7m,0.900900901,L_7Am_ROI,1.0,7Networks_LH_DorsAttn_Post_9,0.918918919,7Networks_LH_Cont_pCun_2,0.837837838,Left Dorsal Attention,0.558558559,Left Control C,0.81981982,Parietal,
2963,2013532,lh__superiorparietal__31,Left,-27,-76,20,lh_superiorparietal,1,Occipital_Mid_L,0.278350515,"Lateral Occipital Cortex, superior division_Left",0.783505155,Left_SOG,0.391752577,L_lsOccG,0.731958763,L_V3B_ROI,0.845360825,7Networks_LH_Vis_14,0.855670103,7Networks_LH_Vis_27,0.855670103,Left Visual,0.855670103,Left Visual Central (Visual A),0.855670103,Occipital,
2964,1973319,lh__superiorparietal__32,Left,-28,-70,48,lh_superiorparietal,1,Parietal_Sup_L,0.661290323,"Lateral Occipital Cortex, superior division_Left",1.0,Left_AnG,0.403225806,L_A39rd,0.782258065,L_IP1_ROI,0.983870968,7Networks_LH_DorsAttn_Post_3,0.5,7Networks_LH_Cont_Par_1,0.435483871,Left Control,0.572580645,Left Control A,0.959677419,Parietal,
2965,11498687,lh__superiorparietal__33,Left,-8,-88,29,lh_superiorparietal,1,Cuneus_L,0.952879581,Cuneal Cortex_Left,0.518324607,Left_SOG,0.293193717,L_msOccG,1.0,L_V3A_ROI,0.97382199,7Networks_LH_Vis_13,0.97382199,7Networks_LH_Vis_29,0.513089005,Left Visual,1.0,Left Visual Peripheral (Visual B),1.0,Occipital,
2966,15325259,lh__superiorparietal__34,Left,-8,-51,70,lh_superiorparietal,1,Precuneus_L,1.0,Superior Parietal Lobule_Left,0.385869565,Left_SPL,0.461956522,L_A5m,0.777173913,L_7AL_ROI,0.532608696,7Networks_LH_DorsAttn_Post_10,0.891304348,7Networks_LH_DorsAttn_Post_17,0.64673913,Left Dorsal Attention,0.951086957,Left Dorsal Attention B,0.967391304,Parietal,
2967,15724212,lh__superiorparietal__35,Left,-16,-80,35,lh_superiorparietal,1,Cuneus_L,0.877906977,"Lateral Occipital Cortex, superior division_Left",0.319767442,Left_Cun,0.156976744,L_msOccG,0.459302326,L_V6_ROI,0.901162791,7Networks_LH_Vis_13,0.860465116,7Networks_LH_Vis_30,0.86627907,Left Visual,0.901162791,Left Visual Peripheral (Visual B),0.86627907,unspecified,"Occipital    0.622
Parietal     0.250
Name: 2967, dtype: float64"
2968,11082509,lh__superiorparietal__36,Left,-35,-37,48,lh_superiorparietal,1,Postcentral_L,0.6875,Postcentral Gyrus_Left,0.53125,Left_SPL,0.359375,L_A2,0.75,L_2_ROI,1.0,7Networks_LH_DorsAttn_Post_5,1.0,7Networks_LH_DorsAttn_Post_11,1.0,Left Dorsal Attention,0.984375,Left Dorsal Attention B,1.0,Parietal,
2969,1341668,lh__superiorparietal__37,Left,-12,-92,26,lh_superiorparietal,1,Cuneus_L,0.566666667,Occipital Pole_Left,0.946666667,Left_SOG,0.726666667,L_msOccG,0.993333333,L_V3A_ROI,1.0,7Networks_LH_Vis_13,0.553333333,7Networks_LH_Vis_29,0.56,Left Visual,1.0,Left Visual Peripheral (Visual B),0.733333333,Occipital,
2970,4474023,lh__superiorparietal__38,Left,-24,-58,62,lh_superiorparietal,1,Parietal_Sup_L,0.944444444,"Lateral Occipital Cortex, superior division_Left",0.490196078,Left_SPL,0.718954248,L_A7r,0.620915033,L_VIP_ROI,0.950980392,7Networks_LH_DorsAttn_Post_10,0.454248366,7Networks_LH_DorsAttn_Post_16,0.454248366,Left Dorsal Attention,0.787581699,Left Dorsal Attention A,0.588235294,Parietal,
2971,3152070,lh__superiorparietal__39,Left,-27,-61,58,lh_superiorparietal,1,Parietal_Sup_L,1.0,"Lateral Occipital Cortex, superior division_Left",0.817307692,Left_SPL,0.980769231,L_A7ip,0.961538462,L_LIPv_ROI,0.548076923,7Networks_LH_DorsAttn_Post_8,1.0,7Networks_LH_DorsAttn_Post_14,0.932692308,Left Dorsal Attention,1.0,Left Dorsal Attention A,1.0,Parietal,
2972,6705459,lh__superiorparietal__40,Left,-8,-67,57,lh_superiorparietal,1,Precuneus_L,0.993650794,"Lateral Occipital Cortex, superior division_Left",0.555555556,Left_SPL,0.419047619,L_A7c,0.419047619,L_7Am_ROI,0.892063492,7Networks_LH_DorsAttn_Post_9,0.819047619,7Networks_LH_Cont_pCun_2,0.536507937,Left Dorsal Attention,0.952380952,Left Control C,0.501587302,Parietal,
2973,7336310,lh__superiorparietal__41,Left,-14,-44,74,lh_superiorparietal,1,Precuneus_L,0.607594937,Postcentral Gyrus_Left,1.0,Left_PoG,0.981012658,L_A7pc,0.455696203,L_5L_ROI,1.0,7Networks_LH_DorsAttn_Post_10,0.506329114,7Networks_LH_SomMot_32,0.708860759,Left Somatomotor,1.0,Left Somatomotor A,1.0,Parietal,
2974,4818287,lh__superiorparietal__42,Left,-21,-68,37,lh_superiorparietal,1,Occipital_Sup_L,0.734265734,"Lateral Occipital Cortex, superior division_Left",0.874125874,Left_SPL,0.608391608,L_lsOccG,0.944055944,L_IPS1_ROI,0.972027972,7Networks_LH_DorsAttn_Post_3,0.902097902,7Networks_LH_DorsAttn_Post_5,0.517482517,Left Dorsal Attention,0.902097902,Left Dorsal Attention A,0.902097902,Occipital,
2975,3251860,lh__superiorparietal__43,Left,-32,-40,43,lh_superiorparietal,1,Parietal_Inf_L,0.69,Superior Parietal Lobule_Left,0.35,Left_SPL,0.11,L_A5l,0.7,L_AIP_ROI,1.0,7Networks_LH_DorsAttn_Post_6,0.59,7Networks_LH_DorsAttn_Post_9,0.51,Left Dorsal Attention,0.83,Left Dorsal Attention B,0.75,unspecified,"Parietal    0.7
Name: 2975, dtype: float64"
2976,2810848,lh__superiorparietal__44,Left,-8,-72,57,lh_superiorparietal,1,Precuneus_L,1.0,"Lateral Occipital Cortex, superior division_Left",0.675105485,Left_SPL,0.544303797,L_A7c,0.729957806,L_7PL_ROI,0.902953586,7Networks_LH_DorsAttn_Post_7,0.641350211,7Networks_LH_DorsAttn_Post_13,0.64978903,Left Dorsal Attention,0.957805907,Left Dorsal Attention A,0.594936709,Parietal,
2977,721434,lh__superiorparietal__45,Left,-24,-62,37,lh_superiorparietal,1,Occipital_Mid_L,0.962616822,"Lateral Occipital Cortex, superior division_Left",0.607476636,Left_SPL,0.457943925,L_lsOccG,0.644859813,L_MIP_ROI,0.738317757,7Networks_LH_DorsAttn_Post_3,0.831775701,7Networks_LH_DorsAttn_Post_7,0.644859813,Left Dorsal Attention,0.831775701,Left Dorsal Attention A,0.794392523,unspecified,"Occipital    0.645
Parietal     0.140
Name: 2977, dtype: float64"
2978,3542730,lh__superiorparietal__46,Left,-27,-41,51,lh_superiorparietal,1,Postcentral_L,0.850746269,Superior Parietal Lobule_Left,0.208955224,Left_SPL,0.029850746,L_A5l,0.626865672,L_2_ROI,0.731343284,7Networks_LH_SomMot_11,0.537313433,7Networks_LH_SomMot_27,0.373134328,Left Somatomotor,0.537313433,Left Somatomotor A,0.537313433,Parietal,
2979,12672670,lh__superiorparietal__47,Left,-31,-56,56,lh_superiorparietal,1,Parietal_Sup_L,0.780952381,Superior Parietal Lobule_Left,0.80952381,Left_SPL,0.961904762,L_A7ip,0.80952381,L_LIPv_ROI,1.0,7Networks_LH_DorsAttn_Post_8,0.671428571,7Networks_LH_DorsAttn_Post_12,0.480952381,Left Dorsal Attention,0.823809524,Left Dorsal Attention A,0.785714286,Parietal,
2980,14530109,lh__superiorparietal__48,Left,-31,-42,44,lh_superiorparietal,1,Parietal_Inf_L,0.666666667,Superior Parietal Lobule_Left,0.412698413,Left_SPL,0.682539683,L_A5l,0.888888889,L_AIP_ROI,1.0,7Networks_LH_DorsAttn_Post_6,0.698412698,7Networks_LH_DorsAttn_Post_9,0.666666667,Left Dorsal Attention,0.777777778,Left Dorsal Attention B,0.73015873,Parietal,
2981,13958747,lh__superiorparietal__49,Left,-7,-55,65,lh_superiorparietal,1,Precuneus_L,1.0,Precuneous Cortex_Left,0.926470588,Left_PCu,0.676470588,L_A5m,0.897058824,L_7Am_ROI,0.573529412,7Networks_LH_DorsAttn_Post_9,0.955882353,7Networks_LH_DorsAttn_Post_15,0.911764706,Left Dorsal Attention,0.911764706,Left Dorsal Attention B,1.0,Parietal,
2982,3576265,lh__superiorparietal__50,Left,-12,-69,50,lh_superiorparietal,1,Precuneus_L,0.804878049,"Lateral Occipital Cortex, superior division_Left",0.56097561,Left_SPL,0.617886179,L_A7c,0.93495935,L_7PL_ROI,1.0,7Networks_LH_DorsAttn_Post_7,0.853658537,7Networks_LH_DorsAttn_Post_13,0.853658537,Left Dorsal Attention,0.861788618,Left Dorsal Attention A,0.853658537,Parietal,
2983,2221814,lh__superiorparietal__51,Left,-34,-43,41,lh_superiorparietal,1,Parietal_Inf_L,0.413793103,Superior Parietal Lobule_Left,0.275862069,Left_SPL,0.224137931,L_A5l,0.465517241,L_AIP_ROI,1.0,7Networks_LH_DorsAttn_Post_6,0.724137931,7Networks_LH_DorsAttn_Post_9,0.793103448,Left Dorsal Attention,0.810344828,Left Control A,0.724137931,Parietal,
2984,8971705,lh__superiorparietal__52,Left,-31,-38,52,lh_superiorparietal,1,Postcentral_L,1.0,Postcentral Gyrus_Left,0.369369369,Left_SPL,0.504504505,L_A2,0.306306306,L_2_ROI,1.0,7Networks_LH_DorsAttn_Post_5,0.441441441,7Networks_LH_SomMot_29,0.603603604,Left Somatomotor,0.810810811,Left Somatomotor A,0.684684685,Parietal,
2985,13120405,lh__superiorparietal__53,Left,-27,-70,25,lh_superiorparietal,1,Occipital_Mid_L,0.464285714,"Lateral Occipital Cortex, superior division_Left",0.726190476,Left_SPL,0.095238095,L_lsOccG,0.785714286,L_IPS1_ROI,0.880952381,7Networks_LH_DorsAttn_Post_3,0.821428571,7Networks_LH_DorsAttn_Post_5,0.845238095,Left Dorsal Attention,0.75,Left Dorsal Attention A,0.845238095,Occipital,
2986,139502,lh__superiorparietal__54,Left,-20,-43,66,lh_superiorparietal,1,Postcentral_L,0.612244898,Postcentral Gyrus_Left,0.857142857,Left_PoG,0.602040816,L_A7pc,0.852040816,L_2_ROI,0.801020408,7Networks_LH_DorsAttn_Post_10,0.535714286,7Networks_LH_SomMot_36,0.928571429,Left Somatomotor,0.979591837,Left Somatomotor A,0.974489796,Parietal,
2987,3552019,lh__superiorparietal__55,Left,-20,-53,68,lh_superiorparietal,1,Parietal_Sup_L,0.946188341,Superior Parietal Lobule_Left,0.99103139,Left_SPL,0.995515695,L_A7pc,0.811659193,L_7AL_ROI,1.0,7Networks_LH_DorsAttn_Post_10,1.0,7Networks_LH_DorsAttn_Post_16,0.964125561,Left Dorsal Attention,0.762331839,Left Dorsal Attention B,0.995515695,Parietal,
2988,996813,lh__superiorparietal__56,Left,-27,-46,65,lh_superiorparietal,1,Parietal_Sup_L,0.691699605,Superior Parietal Lobule_Left,1.0,Left_SPL,0.980237154,L_A7pc,0.972332016,L_7PC_ROI,0.719367589,7Networks_LH_SomMot_11,0.90513834,7Networks_LH_SomMot_27,0.90513834,Left Somatomotor,0.996047431,Left Somatomotor A,0.691699605,Parietal,
2989,7639251,lh__superiorparietal__57,Left,-14,-88,23,lh_superiorparietal,1,Occipital_Sup_L,0.93902439,"Lateral Occipital Cortex, superior division_Left",0.195121951,Left_SOG,0.512195122,L_msOccG,0.926829268,L_V3A_ROI,1.0,7Networks_LH_Vis_14,0.865853659,7Networks_LH_Vis_29,0.475609756,Left Visual,0.865853659,Left Visual Central (Visual A),0.658536585,Occipital,
2990,1355230,lh__superiorparietal__58,Left,-33,-47,44,lh_superiorparietal,1,Parietal_Inf_L,0.971590909,Superior Parietal Lobule_Left,0.960227273,Left_SPL,0.994318182,L_A5l,0.960227273,L_AIP_ROI,0.988636364,7Networks_LH_DorsAttn_Post_6,0.977272727,7Networks_LH_DorsAttn_Post_9,0.982954545,Left Dorsal Attention,0.965909091,Left Control A,0.971590909,Parietal,
2991,11836580,lh__superiorparietal__59,Left,-8,-53,66,lh_superiorparietal,1,Precuneus_L,1.0,Precuneous Cortex_Left,0.862068966,Left_SPL,0.310344828,L_A5m,0.905172414,L_7AL_ROI,1.0,7Networks_LH_DorsAttn_Post_9,0.75862069,7Networks_LH_DorsAttn_Post_15,0.836206897,Left Dorsal Attention,0.853448276,Left Dorsal Attention B,0.913793103,Parietal,
2992,8128843,lh__superiorparietal__60,Left,-13,-73,50,lh_superiorparietal,1,Parietal_Sup_L,0.594017094,"Lateral Occipital Cortex, superior division_Left",0.824786325,Left_SPL,0.709401709,L_A7c,0.876068376,L_7PL_ROI,1.0,7Networks_LH_DorsAttn_Post_7,0.914529915,7Networks_LH_DorsAttn_Post_13,0.858974359,Left Dorsal Attention,0.94017094,Left Dorsal Attention A,0.918803419,Parietal,
2993,616698,lh__superiorparietal__61,Left,-25,-65,42,lh_superiorparietal,1,Parietal_Sup_L,0.502590674,"Lateral Occipital Cortex, superior division_Left",0.974093264,Left_SPL,0.549222798,L_lsOccG,0.554404145,L_MIP_ROI,0.585492228,7Networks_LH_DorsAttn_Post_3,0.989637306,7Networks_LH_DorsAttn_Post_7,0.875647668,Left Dorsal Attention,0.953367876,Left Control A,0.689119171,unspecified,"Occipital    0.554
Parietal     0.280
Name: 2993, dtype: float64"
2994,3811482,lh__superiorparietal__62,Left,-10,-82,39,lh_superiorparietal,1,Cuneus_L,0.597142857,"Lateral Occipital Cortex, superior division_Left",0.38,Left_Cun,0.362857143,L_msOccG,0.82,L_V6_ROI,1.0,7Networks_LH_Vis_13,0.948571429,7Networks_LH_Vis_30,0.902857143,Left Visual,0.985714286,Left Visual Peripheral (Visual B),0.985714286,Occipital,
2995,16266781,lh__superiorparietal__63,Left,-11,-56,67,lh_superiorparietal,1,Precuneus_L,1.0,Superior Parietal Lobule_Left,0.804195804,Left_SPL,0.888111888,L_A7r,0.811188811,L_7AL_ROI,1.0,7Networks_LH_DorsAttn_Post_10,0.615384615,7Networks_LH_DorsAttn_Post_15,0.671328671,Left Dorsal Attention,0.937062937,Left Dorsal Attention B,0.951048951,Parietal,
2996,14755448,lh__superiorparietal__64,Left,-32,-37,40,lh_superiorparietal,1,Parietal_Inf_L,0.648148148,Postcentral Gyrus_Left,0.240740741,Left_SPL,0.055555556,L_A5l,0.722222222,L_AIP_ROI,1.0,7Networks_LH_DorsAttn_Post_5,0.611111111,7Networks_LH_DorsAttn_Post_11,0.611111111,Left Dorsal Attention,0.833333333,Left Dorsal Attention B,0.833333333,Parietal,
2997,9959899,lh__superiorparietal__65,Left,-26,-55,51,lh_superiorparietal,1,Parietal_Inf_L,0.619047619,Superior Parietal Lobule_Left,0.825396825,Left_SPL,0.761904762,L_A7ip,0.920634921,L_LIPv_ROI,1.0,7Networks_LH_DorsAttn_Post_8,0.396825397,7Networks_LH_DorsAttn_Post_10,0.571428571,Left Dorsal Attention,0.650793651,Left Dorsal Attention A,0.619047619,Parietal,
2998,227489,lh__superiorparietal__66,Left,-21,-87,27,lh_superiorparietal,1,Occipital_Sup_L,0.960227273,"Lateral Occipital Cortex, superior division_Left",0.823863636,Left_SOG,0.789772727,L_lsOccG,0.477272727,L_V3A_ROI,0.545454545,7Networks_LH_Vis_14,0.960227273,7Networks_LH_Vis_29,0.5625,Left Visual,0.960227273,Left Visual Central (Visual A),0.806818182,Occipital,
2999,12662818,lh__superiorparietal__67,Left,-12,-48,72,lh_superiorparietal,1,Precuneus_L,0.955102041,Postcentral Gyrus_Left,0.897959184,Left_PoG,0.8,L_A5m,0.510204082,L_5L_ROI,0.951020408,7Networks_LH_DorsAttn_Post_10,0.648979592,7Networks_LH_DorsAttn_Post_17,0.595918367,Left Somatomotor,0.828571429,Left Somatomotor A,0.612244898,Parietal,
3000,16265979,lh__superiorparietal__68,Left,-34,-43,39,lh_superiorparietal,1,Parietal_Inf_L,0.465517241,Superior Parietal Lobule_Left,0.310344828,Left_SMG,0.396551724,L_A5l,0.681034483,L_AIP_ROI,1.0,7Networks_LH_DorsAttn_Post_6,0.853448276,7Networks_LH_DorsAttn_Post_9,0.905172414,Left Dorsal Attention,0.853448276,Left Control A,0.931034483,unspecified,"Parietal    0.681
Name: 3000, dtype: float64"
3001,3279992,lh__superiorparietal__69,Left,-24,-40,55,lh_superiorparietal,1,Postcentral_L,0.75,Postcentral Gyrus_Left,0.19047619,Left_SPL,0.226190476,L_A7pc,0.714285714,L_2_ROI,1.0,7Networks_LH_SomMot_13,0.30952381,7Networks_LH_SomMot_29,0.357142857,Left Somatomotor,0.523809524,Left Somatomotor A,0.523809524,Parietal,
3002,10948577,lh__superiorparietal__70,Left,-16,-65,61,lh_superiorparietal,1,Precuneus_L,0.461971831,"Lateral Occipital Cortex, superior division_Left",0.974647887,Left_SPL,0.864788732,L_A7r,0.811267606,L_VIP_ROI,0.729577465,7Networks_LH_DorsAttn_Post_7,0.518309859,7Networks_LH_DorsAttn_Post_13,0.538028169,Left Dorsal Attention,0.907042254,Left Dorsal Attention A,0.794366197,Parietal,
3003,11754934,lh__superiorparietal__71,Left,-3,-87,32,lh_superiorparietal,1,Cuneus_L,1.0,Cuneal Cortex_Left,0.869230769,Left_Cun,0.946153846,L_msOccG,0.838461538,L_V3_ROI,1.0,7Networks_LH_Vis_13,1.0,7Networks_LH_Vis_25,1.0,Left Visual,0.953846154,Left Visual Peripheral (Visual B),0.953846154,Occipital,
3004,10544379,lh__superiorparietal__72,Left,-34,-45,35,lh_superiorparietal,1,Parietal_Inf_L,0.098765432,Angular Gyrus_Left,0.0,Left_SMG,0.135802469,L_A5l,0.567901235,L_AIP_ROI,0.814814815,7Networks_LH_DorsAttn_Post_6,0.814814815,7Networks_LH_DorsAttn_Post_9,0.814814815,Left Dorsal Attention,0.518518519,Left Control A,0.814814815,unspecified,"Parietal    0.568
Name: 3004, dtype: float64"
3005,13995247,lh__superiorparietal__73,Left,-12,-64,58,lh_superiorparietal,1,Precuneus_L,0.910780669,"Lateral Occipital Cortex, superior division_Left",0.895910781,Left_SPL,0.602230483,L_A7r,0.791821561,L_7Am_ROI,0.713754647,7Networks_LH_DorsAttn_Post_9,0.710037175,7Networks_LH_DorsAttn_Post_15,0.43866171,Left Dorsal Attention,0.933085502,Left Dorsal Attention A,0.68401487,Parietal,
3006,15611152,lh__superiorparietal__74,Left,-28,-73,22,lh_superiorparietal,1,Occipital_Mid_L,0.449438202,"Lateral Occipital Cortex, superior division_Left",0.707865169,Left_SOG,0.235955056,L_lsOccG,0.764044944,L_IPS1_ROI,0.853932584,7Networks_LH_Vis_14,0.730337079,7Networks_LH_DorsAttn_Post_5,0.483146067,Left Visual,0.775280899,Left Dorsal Attention A,0.494382022,Occipital,
3007,1378110,lh__superiorparietal__75,Left,-20,-64,39,lh_superiorparietal,1,Parietal_Sup_L,0.605769231,"Lateral Occipital Cortex, superior division_Left",0.576923077,Left_SPL,0.692307692,L_lsOccG,0.778846154,L_MIP_ROI,0.932692308,7Networks_LH_DorsAttn_Post_3,0.865384615,7Networks_LH_DorsAttn_Post_7,0.865384615,Left Dorsal Attention,0.865384615,Left Dorsal Attention A,0.865384615,Occipital,
3008,15675653,lh__superiorparietal__76,Left,-2,-87,28,lh_superiorparietal,1,Cuneus_L,1.0,Cuneal Cortex_Left,0.7890625,Left_Cun,0.9609375,L_msOccG,0.71875,L_V3_ROI,1.0,7Networks_LH_Vis_13,0.9765625,7Networks_LH_Vis_25,0.9765625,Left Visual,0.8984375,Left Visual Peripheral (Visual B),0.8984375,Occipital,
3009,5359930,lh__superiorparietal__77,Left,-29,-40,49,lh_superiorparietal,1,Postcentral_L,0.9,Superior Parietal Lobule_Left,0.3,Left_SPL,0.08,L_A5l,0.86,L_2_ROI,0.54,7Networks_LH_DorsAttn_Post_5,0.3,7Networks_LH_DorsAttn_Post_11,0.3,Left Dorsal Attention,0.26,Left Dorsal Attention B,0.3,Parietal,
3010,6195331,lh__superiorparietal__78,Left,-7,-74,50,lh_superiorparietal,1,Precuneus_L,0.977678571,Precuneous Cortex_Left,0.8125,Left_PCu,0.366071429,L_A7c,0.629464286,L_7PL_ROI,1.0,7Networks_LH_DorsAttn_Post_7,0.5,7Networks_LH_Cont_pCun_1,0.522321429,Left Dorsal Attention,0.709821429,Left Control C,0.598214286,Parietal,
3011,5071900,lh__superiorparietal__79,Left,-26,-51,50,lh_superiorparietal,1,Parietal_Sup_L,0.61038961,Superior Parietal Lobule_Left,0.935064935,Left_SPL,0.779220779,L_A7ip,0.558441558,L_LIPv_ROI,0.987012987,7Networks_LH_DorsAttn_Post_6,0.649350649,7Networks_LH_DorsAttn_Post_12,0.506493506,Left Dorsal Attention,0.649350649,Left Dorsal Attention A,0.597402597,Parietal,
3012,1368817,lh__superiorparietal__80,Left,-25,-44,60,lh_superiorparietal,1,Postcentral_L,0.547008547,Superior Parietal Lobule_Left,0.965811966,Left_SPL,0.538461538,L_A7pc,0.974358974,L_2_ROI,0.735042735,7Networks_LH_SomMot_11,0.829059829,7Networks_LH_SomMot_27,0.88034188,Left Somatomotor,0.991452991,Left Somatomotor A,0.991452991,Parietal,
3013,3684183,lh__superiorparietal__81,Left,-15,-80,47,lh_superiorparietal,1,Parietal_Sup_L,0.737704918,"Lateral Occipital Cortex, superior division_Left",0.996721311,Left_SPL,0.521311475,L_lsOccG,0.681967213,L_DVT_ROI,0.983606557,7Networks_LH_Cont_pCun_1,0.560655738,7Networks_LH_Cont_pCun_1,0.639344262,Left Visual,0.701639344,Left Dorsal Attention A,0.609836066,Occipital,
3014,2073859,lh__superiorparietal__82,Left,-30,-55,42,lh_superiorparietal,1,Parietal_Inf_L,0.928571429,Superior Parietal Lobule_Left,0.807142857,Left_SPL,0.625,L_A7ip,0.553571429,L_LIPd_ROI,0.964285714,7Networks_LH_Cont_Par_2,0.692857143,7Networks_LH_Cont_Par_4,0.442857143,Left Control,0.642857143,Left Control A,0.914285714,Parietal,
3015,8790851,lh__superiorparietal__83,Left,-4,-85,35,lh_superiorparietal,1,Cuneus_L,1.0,Cuneal Cortex_Left,0.931578947,Left_Cun,0.805263158,L_msOccG,0.931578947,L_V3_ROI,0.842105263,7Networks_LH_Vis_13,0.968421053,7Networks_LH_Vis_25,0.921052632,Left Visual,0.984210526,Left Visual Peripheral (Visual B),0.984210526,Occipital,
3016,14975821,lh__superiorparietal__84,Left,-26,-56,54,lh_superiorparietal,1,Parietal_Sup_L,0.694117647,Superior Parietal Lobule_Left,0.835294118,Left_SPL,0.976470588,L_A7ip,1.0,L_LIPv_ROI,1.0,7Networks_LH_DorsAttn_Post_8,0.8,7Networks_LH_DorsAttn_Post_10,0.694117647,Left Dorsal Attention,0.8,Left Dorsal Attention A,0.8,Parietal,
3017,13402285,lh__superiorparietal__85,Left,-38,-49,54,lh_superiorparietal,1,Parietal_Inf_L,0.87037037,Superior Parietal Lobule_Left,1.0,Left_SPL,0.777777778,L_A5l,0.907407407,L_7PC_ROI,1.0,7Networks_LH_DorsAttn_Post_6,0.953703704,7Networks_LH_DorsAttn_Post_12,0.953703704,Left Dorsal Attention,0.953703704,Left Dorsal Attention B,0.726851852,Parietal,
3018,1007956,lh__superiorparietal__86,Left,-7,-58,65,lh_superiorparietal,1,Precuneus_L,1.0,Precuneous Cortex_Left,0.802631579,Left_SPL,0.611842105,L_A7r,0.519736842,L_7Am_ROI,0.717105263,7Networks_LH_DorsAttn_Post_9,0.940789474,7Networks_LH_DorsAttn_Post_15,0.993421053,Left Dorsal Attention,0.993421053,Left Dorsal Attention B,1.0,Parietal,
3019,3775831,lh__superiorparietal__87,Left,-26,-50,44,lh_superiorparietal,1,Parietal_Inf_L,0.478873239,Superior Parietal Lobule_Left,0.901408451,Left_SPL,0.690140845,L_A5l,0.633802817,L_LIPd_ROI,0.971830986,7Networks_LH_DorsAttn_Post_6,0.704225352,7Networks_LH_DorsAttn_Post_9,0.61971831,Left Dorsal Attention,0.690140845,Left Control A,0.690140845,unspecified,"Parietal    0.634
Name: 3019, dtype: float64"
3020,2312568,lh__superiorparietal__88,Left,-25,-79,18,lh_superiorparietal,1,Occipital_Mid_L,0.479452055,"Lateral Occipital Cortex, superior division_Left",0.753424658,Left_SOG,0.301369863,L_lsOccG,0.767123288,L_V3B_ROI,1.0,7Networks_LH_Vis_14,0.890410959,7Networks_LH_Vis_27,0.890410959,Left Visual,0.890410959,Left Visual Central (Visual A),0.890410959,Occipital,
3021,11364555,lh__superiorparietal__89,Left,-24,-74,32,lh_superiorparietal,1,Occipital_Sup_L,0.620879121,"Lateral Occipital Cortex, superior division_Left",0.857142857,Left_SOG,0.417582418,L_lsOccG,0.884615385,L_IPS1_ROI,0.956043956,7Networks_LH_DorsAttn_Post_3,0.708791209,7Networks_LH_DorsAttn_Post_5,0.675824176,Left Dorsal Attention,0.494505495,Left Dorsal Attention A,0.884615385,Occipital,
3022,4963879,lh__superiorparietal__90,Left,-17,-78,38,lh_superiorparietal,1,Occipital_Sup_L,0.578947368,"Lateral Occipital Cortex, superior division_Left",0.647368421,Left_SOG,0.294736842,L_lsOccG,0.421052632,L_DVT_ROI,0.778947368,7Networks_LH_Vis_13,0.568421053,7Networks_LH_Vis_30,0.752631579,Left Visual,0.963157895,Left Visual Peripheral (Visual B),0.810526316,unspecified,"Occipital    0.421
Parietal     0.353
Name: 3022, dtype: float64"
3023,2371632,lh__superiorparietal__91,Left,-24,-56,66,lh_superiorparietal,1,Parietal_Sup_L,0.98349835,Superior Parietal Lobule_Left,0.828382838,Left_SPL,0.788778878,L_A7r,0.716171617,L_7AL_ROI,0.719471947,7Networks_LH_DorsAttn_Post_10,0.864686469,7Networks_LH_DorsAttn_Post_16,0.864686469,Left Dorsal Attention,0.900990099,Left Dorsal Attention B,0.900990099,Parietal,
3024,11141594,lh__superiorparietal__92,Left,-7,-92,30,lh_superiorparietal,1,Cuneus_L,0.954545455,Occipital Pole_Left,0.944444444,Left_Cun,0.429292929,L_msOccG,0.974747475,L_V3_ROI,0.545454545,7Networks_LH_Vis_13,1.0,7Networks_LH_Vis_25,0.676767677,Left Visual,1.0,Left Visual Peripheral (Visual B),1.0,Occipital,
3025,13055647,lh__superiorparietal__93,Left,-22,-51,63,lh_superiorparietal,1,Parietal_Sup_L,0.982352941,Superior Parietal Lobule_Left,1.0,Left_SPL,0.905882353,L_A7pc,0.911764706,L_7AL_ROI,1.0,7Networks_LH_DorsAttn_Post_10,0.435294118,7Networks_LH_DorsAttn_Post_16,0.376470588,Left Somatomotor,0.764705882,Left Dorsal Attention B,0.452941176,Parietal,
